TagID	NPCID	CreatePosition	CreateType	DefaultInteractIDs	InteractName	InteractShape	InteractScale	FanInteractParam	FocusInteractScale	IgnoreCollider	LookIK	NPCLookIK	SceneSoundID	PlayerRotate	NPCRotate	SceneObjectName	CameraStoryKey	ActionState	ColliderState	ItemState	ObjectIDs	CreateInterval	CreateDelay	NPCIcon	ActionSwitch
7007	100184111	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	39000	None	None
7008	100184221	Way103	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		600000	60000	None	None
7009	100184121	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	55000	None	None
7010	100184121	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	30000	None	None
7011	100184111	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	49000	None	None
7012	100184111	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	49000	None	None
7013	100184121	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	39000	None	None
7014	100184121	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	55000	None	None
7015	100184111	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	0	None	None
7016	100184111	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	5000	None	None
7017	100184121	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	5000	None	None
7018	100184121	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	0	None	None
7101	100184011	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	0	None	None
7102	100184021	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	10000	None	None
7103	100184111	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	30000	None	None
7104	100184211	Way103	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		600000	60000	None	None
7105	100184011	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	10000	None	None
7106	100184021	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	0	None	None
7107	100184111	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	39000	None	None
7108	100184221	Way103	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		600000	60000	None	None
7109	100184121	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	55000	None	None
7110	100184121	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	30000	None	None
7111	100184111	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	49000	None	None
7112	100184111	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	49000	None	None
7113	100184121	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	39000	None	None
7114	100184121	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		60000	55000	None	None
7115	100184111	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	0	None	None
7116	100184111	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	5000	None	None
7117	100184121	Way101	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	5000	None	None
7118	100184121	Way102	2		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	AvatarCollider:false|WalkCollider:false|WallCollider:true	None		30000	0	None	None
9001	100171011	Street_NPCPos_Test	0	10000008	A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Small	0	None	None		0	0	None	None
9002	100170111	Street_NPCPos_Test	0	19900001	A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	true	None	Small	0	None	None		0	0	None	None
9003	100170111	Street_NPCPos_Test	0	19900000	A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	true	None	Small	0	None	None		0	0	None	None
9004	100170111	Street_NPCPos_Test	0	19900000	B	1	2,0,0,0,0	None	3.0	true	true	false	0	true	true	None	Middle	0	None	None		0	0	None	None
9005	100172011	Street_NPCPos_Test	0	19900002	A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	true	None	Middle	0	None	None		0	0	None	None
9006	100172021	Street_NPCPos_Test	0	19900003	A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	true	None	Small	0	None	None		0	0	None	None
9007	10086	Workshop_NPCPos_Test	0	100860	A	1	3,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	None	None		0	0	None	None
9008	100172011	Workshop_NPCPos_Test	1	10000003	A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	true	None	Middle	0	None	None		0	0	None	None
9009	100172053	Street_NPCPos_Quest	1		A	1	2,0,0,0,0	None	3.0	true	true	false	0	true	true	None	Middle	0	None	None		0	0	None	None
9010	100172091	Workshop_NPCPos_ARoleTest	1		A	1	3,0,0,0,0	None	3.0	true	true	false	0	true	false	None	Middle	0	None	None		0	0	None	None
